DeathYearYear,DeathCOD113ICDCode113Desc,Deaths,SORT
2009,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),2,454
2010,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,456
2011,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,458
2012,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,460
2013,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,462
2014,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),2,464
2015,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,466
2016,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,468
2017,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,470
2018,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,472
2019,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),1,474
2020 **,Other and unspecified infectious and parasitic diseases and their sequelae (A00A05A20-A36A42-A44A48-A49A54-A79A81-A82A85.0-A85.1A85.8A86-B04B06-B09B25-B49B55-B99),0,476
2007,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),1,480
2008,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,482
2009,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),1,484
2010,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,486
2011,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,488
2012,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),1,490
2013,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),2,492
2014,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,494
2015,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,496
2016,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,498
2017,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,500
2018,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,502
2019,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,504
2020 **,Malignant neoplasms of lip oral cavity and pharynx (C00-C14),0,506
2007,Malignant neoplasm of esophagus (C15),1,510
2008,Malignant neoplasm of esophagus (C15),0,512
2009,Malignant neoplasm of esophagus (C15),0,514
2010,Malignant neoplasm of esophagus (C15),7,516
2011,Malignant neoplasm of esophagus (C15),4,518
2012,Malignant neoplasm of esophagus (C15),7,520
2013,Malignant neoplasm of esophagus (C15),3,522
2014,Malignant neoplasm of esophagus (C15),2,524
2015,Malignant neoplasm of esophagus (C15),1,526
2016,Malignant neoplasm of esophagus (C15),0,528
2017,Malignant neoplasm of esophagus (C15),0,530
2018,Malignant neoplasm of esophagus (C15),0,532
2019,Malignant neoplasm of esophagus (C15),0,534
2020 **,Malignant neoplasm of esophagus (C15),0,536
2007,Malignant neoplasm of stomach (C16),1,540
2008,Malignant neoplasm of stomach (C16),0,542
2009,Malignant neoplasm of stomach (C16),0,544
2010,Malignant neoplasm of stomach (C16),0,546
2011,Malignant neoplasm of stomach (C16),3,548
2012,Malignant neoplasm of stomach (C16),1,550
2013,Malignant neoplasm of stomach (C16),3,552
2014,Malignant neoplasm of stomach (C16),2,554
2015,Malignant neoplasm of stomach (C16),2,556
2016,Malignant neoplasm of stomach (C16),0,558
2017,Malignant neoplasm of stomach (C16),0,560
2018,Malignant neoplasm of stomach (C16),0,562
2019,Malignant neoplasm of stomach (C16),0,564
2020 **,Malignant neoplasm of stomach (C16),0,566
2007,Malignant neoplasms of colon rectum and anus (C18-C21),2,570
2008,Malignant neoplasms of colon rectum and anus (C18-C21),4,572
2009,Malignant neoplasms of colon rectum and anus (C18-C21),5,574
2010,Malignant neoplasms of colon rectum and anus (C18-C21),5,576
2011,Malignant neoplasms of colon rectum and anus (C18-C21),9,578
2012,Malignant neoplasms of colon rectum and anus (C18-C21),8,580
2013,Malignant neoplasms of colon rectum and anus (C18-C21),10,582
2014,Malignant neoplasms of colon rectum and anus (C18-C21),2,584
2015,Malignant neoplasms of colon rectum and anus (C18-C21),3,586
2016,Malignant neoplasms of colon rectum and anus (C18-C21),0,588
2017,Malignant neoplasms of colon rectum and anus (C18-C21),0,590
2018,Malignant neoplasms of colon rectum and anus (C18-C21),0,592
2019,Malignant neoplasms of colon rectum and anus (C18-C21),0,594
2020 **,Malignant neoplasms of colon rectum and anus (C18-C21),0,596
2007,Malignant neoplasms of liver and intrahepatic bile ducts (C22),2,600
2008,Malignant neoplasms of liver and intrahepatic bile ducts (C22),2,602
2009,Malignant neoplasms of liver and intrahepatic bile ducts (C22),2,604
2010,Malignant neoplasms of liver and intrahepatic bile ducts (C22),2,606
2011,Malignant neoplasms of liver and intrahepatic bile ducts (C22),5,608
2012,Malignant neoplasms of liver and intrahepatic bile ducts (C22),5,610
2013,Malignant neoplasms of liver and intrahepatic bile ducts (C22),4,612
2014,Malignant neoplasms of liver and intrahepatic bile ducts (C22),5,614
2015,Malignant neoplasms of liver and intrahepatic bile ducts (C22),0,616
2016,Malignant neoplasms of liver and intrahepatic bile ducts (C22),0,618
2017,Malignant neoplasms of liver and intrahepatic bile ducts (C22),1,620
2018,Malignant neoplasms of liver and intrahepatic bile ducts (C22),0,622
2019,Malignant neoplasms of liver and intrahepatic bile ducts (C22),0,624
2020 **,Malignant neoplasms of liver and intrahepatic bile ducts (C22),0,626
2007,Malignant neoplasm of pancreas (C25),2,630
2008,Malignant neoplasm of pancreas (C25),1,632
2009,Malignant neoplasm of pancreas (C25),0,634
2010,Malignant neoplasm of pancreas (C25),1,636
2011,Malignant neoplasm of pancreas (C25),9,638
2012,Malignant neoplasm of pancreas (C25),3,640
2013,Malignant neoplasm of pancreas (C25),11,642
2014,Malignant neoplasm of pancreas (C25),1,644
2015,Malignant neoplasm of pancreas (C25),2,646
2016,Malignant neoplasm of pancreas (C25),1,648
2017,Malignant neoplasm of pancreas (C25),0,650
2018,Malignant neoplasm of pancreas (C25),0,652
2019,Malignant neoplasm of pancreas (C25),2,654
2020 **,Malignant neoplasm of pancreas (C25),1,656
2007,Malignant neoplasm of larynx (C32),1,660
2008,Malignant neoplasm of larynx (C32),0,662
2009,Malignant neoplasm of larynx (C32),2,664
2010,Malignant neoplasm of larynx (C32),1,666
2011,Malignant neoplasm of larynx (C32),1,668
2012,Malignant neoplasm of larynx (C32),2,670
2013,Malignant neoplasm of larynx (C32),0,672
2014,Malignant neoplasm of larynx (C32),0,674
2015,Malignant neoplasm of larynx (C32),1,676
2016,Malignant neoplasm of larynx (C32),0,678
2017,Malignant neoplasm of larynx (C32),0,680
2018,Malignant neoplasm of larynx (C32),0,682
2019,Malignant neoplasm of larynx (C32),0,684
2020 **,Malignant neoplasm of larynx (C32),0,686
2007,Malignant neoplasms of trachea bronchus and lung (C33-C34),3,690
2008,Malignant neoplasms of trachea bronchus and lung (C33-C34),14,692
2009,Malignant neoplasms of trachea bronchus and lung (C33-C34),11,694
2010,Malignant neoplasms of trachea bronchus and lung (C33-C34),16,696
2011,Malignant neoplasms of trachea bronchus and lung (C33-C34),56,698
2012,Malignant neoplasms of trachea bronchus and lung (C33-C34),31,700
2013,Malignant neoplasms of trachea bronchus and lung (C33-C34),33,702
2014,Malignant neoplasms of trachea bronchus and lung (C33-C34),13,704
2015,Malignant neoplasms of trachea bronchus and lung (C33-C34),13,706
2016,Malignant neoplasms of trachea bronchus and lung (C33-C34),1,708
2017,Malignant neoplasms of trachea bronchus and lung (C33-C34),2,710
2018,Malignant neoplasms of trachea bronchus and lung (C33-C34),1,712
2019,Malignant neoplasms of trachea bronchus and lung (C33-C34),1,714
2020 **,Malignant neoplasms of trachea bronchus and lung (C33-C34),2,716
2007,Malignant melanoma of skin (C43),1,720
2008,Malignant melanoma of skin (C43),0,722
2009,Malignant melanoma of skin (C43),0,724
2010,Malignant melanoma of skin (C43),2,726
2011,Malignant melanoma of skin (C43),1,728
2012,Malignant melanoma of skin (C43),2,730
2013,Malignant melanoma of skin (C43),1,732
2014,Malignant melanoma of skin (C43),2,734
2015,Malignant melanoma of skin (C43),0,736
2016,Malignant melanoma of skin (C43),0,738
2017,Malignant melanoma of skin (C43),0,740
2018,Malignant melanoma of skin (C43),0,742
2019,Malignant melanoma of skin (C43),0,744
2020 **,Malignant melanoma of skin (C43),0,746
2007,Malignant neoplasm of breast (C50),3,750
2008,Malignant neoplasm of breast (C50),3,752
2009,Malignant neoplasm of breast (C50),1,754
2010,Malignant neoplasm of breast (C50),6,756
2011,Malignant neoplasm of breast (C50),10,758
2012,Malignant neoplasm of breast (C50),5,760
2013,Malignant neoplasm of breast (C50),5,762
2014,Malignant neoplasm of breast (C50),7,764
2015,Malignant neoplasm of breast (C50),3,766
2016,Malignant neoplasm of breast (C50),0,768
2017,Malignant neoplasm of breast (C50),0,770
2018,Malignant neoplasm of breast (C50),2,772
2019,Malignant neoplasm of breast (C50),3,774
2020 **,Malignant neoplasm of breast (C50),0,776
2007,Malignant neoplasm of cervix uteri (C53),0,780
2008,Malignant neoplasm of cervix uteri (C53),0,782
2009,Malignant neoplasm of cervix uteri (C53),2,784
2010,Malignant neoplasm of cervix uteri (C53),0,786
2011,Malignant neoplasm of cervix uteri (C53),3,788
2012,Malignant neoplasm of cervix uteri (C53),0,790
2013,Malignant neoplasm of cervix uteri (C53),2,792
2014,Malignant neoplasm of cervix uteri (C53),0,794
2015,Malignant neoplasm of cervix uteri (C53),0,796
2016,Malignant neoplasm of cervix uteri (C53),0,798
2017,Malignant neoplasm of cervix uteri (C53),0,800
2018,Malignant neoplasm of cervix uteri (C53),0,802
2019,Malignant neoplasm of cervix uteri (C53),0,804
2020 **,Malignant neoplasm of cervix uteri (C53),0,806
2007,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,810
2008,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),1,812
2009,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,814
2010,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),1,816
2011,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),1,818
2012,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,820
2013,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),2,822
2014,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,824
2015,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,826
2016,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,828
2017,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,830
2018,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,832
2019,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),1,834
2020 **,Malignant neoplasms of corpus uteri and uterus part unspecified (C54-C55),0,836
2007,Malignant neoplasm of ovary (C56),0,840
2008,Malignant neoplasm of ovary (C56),0,842
2009,Malignant neoplasm of ovary (C56),0,844
2010,Malignant neoplasm of ovary (C56),2,846
2011,Malignant neoplasm of ovary (C56),5,848
2012,Malignant neoplasm of ovary (C56),2,850
2013,Malignant neoplasm of ovary (C56),2,852
2014,Malignant neoplasm of ovary (C56),0,854
2015,Malignant neoplasm of ovary (C56),0,856
2016,Malignant neoplasm of ovary (C56),0,858
2017,Malignant neoplasm of ovary (C56),0,860
2018,Malignant neoplasm of ovary (C56),0,862
2019,Malignant neoplasm of ovary (C56),0,864
2020 **,Malignant neoplasm of ovary (C56),0,866
2007,Malignant neoplasm of prostate (C61),1,870
2008,Malignant neoplasm of prostate (C61),5,872
2009,Malignant neoplasm of prostate (C61),3,874
2010,Malignant neoplasm of prostate (C61),3,876
2011,Malignant neoplasm of prostate (C61),5,878
2012,Malignant neoplasm of prostate (C61),1,880
2013,Malignant neoplasm of prostate (C61),3,882
2014,Malignant neoplasm of prostate (C61),1,884
2015,Malignant neoplasm of prostate (C61),3,886
2016,Malignant neoplasm of prostate (C61),0,888
2017,Malignant neoplasm of prostate (C61),0,890
2018,Malignant neoplasm of prostate (C61),0,892
2019,Malignant neoplasm of prostate (C61),0,894
2020 **,Malignant neoplasm of prostate (C61),0,896
2007,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,900
2008,Malignant neoplasms of kidney and renal pelvis (C64-C65),1,902
2009,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,904
2010,Malignant neoplasms of kidney and renal pelvis (C64-C65),2,906
2011,Malignant neoplasms of kidney and renal pelvis (C64-C65),4,908
2012,Malignant neoplasms of kidney and renal pelvis (C64-C65),3,910
2013,Malignant neoplasms of kidney and renal pelvis (C64-C65),2,912
2014,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,914
2015,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,916
2016,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,918
2017,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,920
2018,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,922
2019,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,924
2020 **,Malignant neoplasms of kidney and renal pelvis (C64-C65),0,926
2007,Malignant neoplasm of bladder (C67),1,930
2008,Malignant neoplasm of bladder (C67),0,932
2009,Malignant neoplasm of bladder (C67),3,934
2010,Malignant neoplasm of bladder (C67),0,936
2011,Malignant neoplasm of bladder (C67),3,938
2012,Malignant neoplasm of bladder (C67),3,940
2013,Malignant neoplasm of bladder (C67),4,942
2014,Malignant neoplasm of bladder (C67),1,944
2015,Malignant neoplasm of bladder (C67),1,946
2016,Malignant neoplasm of bladder (C67),0,948
2017,Malignant neoplasm of bladder (C67),0,950
2018,Malignant neoplasm of bladder (C67),0,952
2019,Malignant neoplasm of bladder (C67),0,954
2020 **,Malignant neoplasm of bladder (C67),0,956
2007,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,960
2008,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),1,962
2009,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),1,964
2010,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),1,966
2011,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),3,968
2012,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),1,970
2013,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,972
2014,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,974
2015,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,976
2016,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,978
2017,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,980
2018,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,982
2019,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),0,984
2020 **,Malignant neoplasms of meninges brain and other parts of central nervous system (C70-C72),1,986
2007,Hodgkin's disease (C81),0,990
2008,Hodgkin's disease (C81),0,992
2009,Hodgkin's disease (C81),0,994
2010,Hodgkin's disease (C81),2,996
2011,Hodgkin's disease (C81),1,998
2012,Hodgkin's disease (C81),0,1000
2013,Hodgkin's disease (C81),1,1002
2014,Hodgkin's disease (C81),0,1004
2015,Hodgkin's disease (C81),0,1006
2016,Hodgkin's disease (C81),0,1008
2017,Hodgkin's disease (C81),0,1010
2018,Hodgkin's disease (C81),0,1012
2019,Hodgkin's disease (C81),0,1014
2020 **,Hodgkin's disease (C81),0,1016
2007,Non-Hodgkin's lymphoma (C82-C85),1,1020
2008,Non-Hodgkin's lymphoma (C82-C85),2,1022
2009,Non-Hodgkin's lymphoma (C82-C85),0,1024
2010,Non-Hodgkin's lymphoma (C82-C85),2,1026
2011,Non-Hodgkin's lymphoma (C82-C85),8,1028
2012,Non-Hodgkin's lymphoma (C82-C85),4,1030
2013,Non-Hodgkin's lymphoma (C82-C85),3,1032
2014,Non-Hodgkin's lymphoma (C82-C85),2,1034
2015,Non-Hodgkin's lymphoma (C82-C85),0,1036
2016,Non-Hodgkin's lymphoma (C82-C85),0,1038
2017,Non-Hodgkin's lymphoma (C82-C85),0,1040
2018,Non-Hodgkin's lymphoma (C82-C85),0,1042
2019,Non-Hodgkin's lymphoma (C82-C85),0,1044
2020 **,Non-Hodgkin's lymphoma (C82-C85),1,1046
2007,Leukemia (C91-C95),1,1050
2008,Leukemia (C91-C95),1,1052
2009,Leukemia (C91-C95),3,1054
2010,Leukemia (C91-C95),0,1056
2011,Leukemia (C91-C95),7,1058
2012,Leukemia (C91-C95),10,1060
2013,Leukemia (C91-C95),6,1062
